open,high,low,last,close,volume,date,symbol,exchange
244.21,246.17,244.085,,245.14,,2020-03-19T18:55:00+0000,AAPL,IEXG
243.34,246.17,243.29,,245.14,,2020-03-19T18:50:00+0000,AAPL,IEXG
245.285,246.17,242.99,,245.14,,2020-03-19T18:45:00+0000,AAPL,IEXG
246.15,246.415,242.99,,243.27,,2020-03-19T18:40:00+0000,AAPL,IEXG
249.325,249.38,245.985,,246.02,,2020-03-19T18:35:00+0000,AAPL,IEXG
248.795,249.74,242.99,,245.14,,2020-03-19T18:30:00+0000,AAPL,IEXG
250.16,250.3,248.34,,248.8,,2020-03-19T18:25:00+0000,AAPL,IEXG
250.51,251.44,248.34,,248.8,,2020-03-19T18:20:00+0000,AAPL,IEXG
252.135,252.75,248.34,,248.8,,2020-03-19T18:15:00+0000,AAPL,IEXG
249.635,252.75,248.72,,250.53,,2020-03-19T18:10:00+0000,AAPL,IEXG
249.77,251.01,248.775,,250.1,,2020-03-19T18:05:00+0000,AAPL,IEXG
