symbol,date,open,close,low,high
AAPL,2019-03-05,43.675,43.63625,43.48875,43.9625
AAPL,2019-03-06,43.45875,43.1375,43.00625,43.8
AAPL,2019-03-07,42.58,43.24,42.38,43.5575
AAPL,2019-03-08,43.905,44.70875,42.8075,44.735
AAPL,2019-03-11,44.99375,45.2325,44.6125,45.6675
AAPL,2019-03-12,45.5625,45.41,45.05625,45.81
AAPL,2019-03-13,45.98625,45.9675,45.41,45.99125
AAPL,2019-03-14,46.16375,46.54875,45.85,46.625
AAPL,2019-03-15,46.4825,47.0075,46.47375,47.0975
AAPL,2019-03-18,47.11,46.6325,46.7,47.2475
AAPL,2019-03-19,46.5625,47.0575,46.19125,47.095
AAPL,2019-03-20,47.5125,48.825,46.5825,48.77
AAPL,2019-03-21,48.825,47.7425,48.23375,49.42
AAPL,2019-03-22,47.8975,47.165,46.82125,48.61125
AAPL,2019-03-25,47.9125,46.68,46.66125,48.22
AAPL,2019-03-26,47.16625,47.1225,46.1525,47.905
AAPL,2019-03-27,47.105,47.1625,46.645,47.385
AAPL,2019-03-28,47.49,47.485,42.72,47.4075
AAPL,2019-03-29,47.91125,47.815,47.1025,47.91125
AAPL,2019-04-01,47.79875,48.515,47.42125,48.2675
AAPL,2019-04-02,48.34875,48.845,48.0275,49.125
AAPL,2019-04-03,48.71125,48.9225,48.59125,49.11
AAPL,2019-04-04,49.1175,49.25,48.705,49.27
AAPL,2019-04-05,49.1025,50.0175,49.03625,49.87375
AAPL,2019-04-08,50.0825,49.875,49.65375,50.70875
AAPL,2019-04-09,49.6725,50.17,49.54875,50.63125
AAPL,2019-04-10,50.22625,49.7375,49.785,50.2375
AAPL,2019-04-11,49.80625,49.7,49.06125,50.135
AAPL,2019-04-12,49.6325,49.8075,49.06125,49.955
AAPL,2019-04-15,49.84375,49.8125,49.62625,50.3425
AAPL,2019-04-16,49.82,50.78375,49.65,50.5
AAPL,2019-04-17,50.7825,50.965,50.3,50.99
AAPL,2019-04-18,50.965,50.965,50.76,51.0375
AAPL,2019-04-22,51.1175,51.87,51.02,51.69
AAPL,2019-04-23,51.8225,51.79,51.4825,52.11875
AAPL,2019-04-24,51.68,51.32,51.2825,52.11625
AAPL,2019-04-25,51.225,51.075,50.5525,51.69
AAPL,2019-04-26,51.1375,51.1525,50.8375,51.495
AAPL,2019-04-29,50.7625,50.21875,49.7925,51.365
AAPL,2019-04-30,52.5125,52.64,49.7925,53.825
AAPL,2019-05-01,52.44,52.2875,52.0375,53.825
AAPL,2019-05-02,52.7125,52.9375,52.0375,52.8475
AAPL,2019-05-03,51.0725,52.12,50.905,52.9425
AAPL,2019-05-06,51.47375,50.715,50.9225,52.21
AAPL,2019-05-07,50.5425,50.725,50.2075,51.32875
AAPL,2019-05-08,50.095,50.18,49.19,51.235
AAPL,2019-05-09,49.37125,49.3,48.2075,50.4175
AAPL,2019-05-10,46.84125,46.44125,46.4275,49.63375
AAPL,2019-05-13,46.61875,47.16,46.175,47.22375
AAPL,2019-05-14,46.57,47.755,46.51,47.61625
AAPL,2019-05-15,47.4575,47.53625,47.2125,48.025
AAPL,2019-05-16,46.7675,47.2525,46.70375,48.1175
AAPL,2019-05-17,45.7,45.71,45.07625,47.62875
AAPL,2019-05-20,46.1475,45.68875,43.2325,46.0825
AAPL,2019-05-21,44.8525,44.9225,44.45375,45.80625
AAPL,2019-05-22,45.0875,44.765,44.65125,45.52875
AAPL,2019-05-23,44.765,44.765,44.65125,44.79875
AAPL,2019-05-24,44.725,44.57,44.48625,45.13
AAPL,2019-05-28,44.475,44.565,44.1675,44.8075
AAPL,2019-05-29,44.06,43.7575,43.75125,44.61625
AAPL,2019-05-30,43.88125,43.3,42.58,44.47875
AAPL,2019-05-31,43.8625,44.91875,43.1425,44.955
AAPL,2019-06-03,46.075,45.6275,44.8275,46.2475
AAPL,2019-06-04,45.8175,46.325,45.5075,46.37
AAPL,2019-06-05,46.64875,47.535,46.23125,47.98875
AAPL,2019-06-06,48.05625,48.14875,47.4725,48.84
AAPL,2019-06-07,48.7275,48.7,48.1175,48.9975
AAPL,2019-06-10,48.4875,48.5475,48.34875,48.9875
AAPL,2019-06-11,48.675,48.7325,48.42875,49.19875
AAPL,2019-06-12,47.87,48.185,47.58375,48.8325
AAPL,2019-06-13,48.21375,48.485,48.055,48.74
AAPL,2019-06-14,48.99125,49.625,48.3925,50.0725
AAPL,2019-06-17,49.90125,49.455,49.33,49.96875
AAPL,2019-06-18,50.07375,49.8725,49.45,50.14
AAPL,2019-06-19,49.6725,49.7225,49.535,50.2125
AAPL,2019-06-20,49.65125,49.63875,49.565,50.035
AAPL,2019-06-21,49.64,48.91,48.84,49.8375
AAPL,2019-06-24,49.64,48.91,48.84,49.44125
AAPL,2019-06-25,49.4475,49.9475,48.91,50.245
AAPL,2019-06-26,50.0475,49.9325,49.8925,50.3925
AAPL,2019-06-27,49.6675,49.5125,49.2625,49.9325
AAPL,2019-06-28,50.7925,50.37125,49.5125,51.12
AAPL,2019-07-01,50.3525,50.6725,50.34875,50.7825
AAPL,2019-07-02,50.8225,50.8275,50.6725,51.0925
AAPL,2019-07-03,51.0925,51.0925,47.135,51.0925
AAPL,2019-07-05,50.1475,49.99875,49.60875,51.05875
AAPL,2019-07-08,49.78625,50.3075,49.705,50.3725
AAPL,2019-07-09,50.4925,50.795,50.3075,50.92875
AAPL,2019-07-10,50.835,50.45,50.45,51.09125
AAPL,2019-07-11,50.6225,50.81,50.45,50.9975
AAPL,2019-07-12,51.025,51.27,50.81,51.4675
AAPL,2019-07-15,51.195,51.0725,50.8775,51.5275
AAPL,2019-07-16,51.0325,50.8375,50.83625,51.27375
AAPL,2019-07-17,50.9725,51.4075,50.8375,51.4675
AAPL,2019-07-18,51.45,50.64375,50.59625,51.625
AAPL,2019-07-19,50.9125,51.7775,50.64375,51.795
AAPL,2019-07-22,52.115,52.18375,51.7775,52.2325
AAPL,2019-07-23,51.93125,52.13625,51.7975,52.28625
AAPL,2019-07-24,52.2225,51.7525,51.68375,52.3075
AAPL,2019-07-25,51.905,51.9625,51.7525,52.43125
AAPL,2019-07-26,52.5725,52.49625,51.9625,52.655
AAPL,2019-07-29,52.1325,52.23,45.6375,52.5875
AAPL,2019-07-30,54.1075,53.27,51.94,55.3425
AAPL,2019-07-31,53.5175,52.095,52.84875,54.685
AAPL,2019-08-01,51.32375,50.97,50.4075,54.505
AAPL,2019-08-02,49.4775,48.29125,48.605,51.17625
AAPL,2019-08-05,49.105,49.2375,48.1475,49.51375
AAPL,2019-08-06,48.8625,49.7675,48.455,49.35625
AAPL,2019-08-07,50.05125,50.82375,48.88375,50.59
AAPL,2019-08-08,50.3125,50.25,49.825,50.87375
AAPL,2019-08-09,49.935,50.145,49.825,50.69
AAPL,2019-08-12,50.2475,52.29,49.79,53.02
AAPL,2019-08-13,50.7575,50.6925,50.73125,52.5
AAPL,2019-08-14,50.84,50.405,50.1325,51.27875
AAPL,2019-08-15,51.075,51.5875,49.9175,51.79
AAPL,2019-08-16,52.65875,52.55125,51.3725,53.17875
AAPL,2019-08-19,52.7025,52.63125,52.545,53.3375
AAPL,2019-08-20,53.2425,53.15125,52.6025,53.41125
AAPL,2019-08-21,53.30625,53.195,52.69625,53.6075
AAPL,2019-08-22,50.51875,50.63,50.45375,53.325
AAPL,2019-08-23,51.46,51.6425,50.45375,53.00625
AAPL,2019-08-26,51.965,51.03625,50.88625,52.09375
AAPL,2019-08-27,51.0675,51.39,50.8325,51.495
AAPL,2019-08-28,52.125,52.2725,51.0875,52.32875
AAPL,2019-08-29,52.515,52.0975,51.8,52.6125
AAPL,2019-08-30,52.0975,52.0975,51.81,52.1375
AAPL,2019-09-03,52.1025,52.275,51.12,52.36875
AAPL,2019-09-04,52.99375,53.2925,52.1625,53.49375
AAPL,2019-09-05,53.5125,53.3425,52.8775,53.6025
AAPL,2019-09-06,53.68375,53.56,53.1375,54.10875
AAPL,2019-09-09,53.48125,54.18375,52.9325,54.185
AAPL,2019-09-10,54.52,55.8975,53.2975,55.9
AAPL,2019-09-11,56.19625,55.8,55.435,56.5825
AAPL,2019-09-12,54.96625,54.64,54.2575,56.45375
AAPL,2019-09-13,54.4325,54.9675,54.2575,55.02625
AAPL,2019-09-16,54.98,55.155,54.7575,55.205
AAPL,2019-09-17,55.25,55.6825,54.895,55.6975
AAPL,2019-09-18,55.3875,55.385,54.895,55.93375
AAPL,2019-09-19,55.3725,54.42125,51.83,55.93375
AAPL,2019-09-20,54.755,54.675,54.4175,54.9775
AAPL,2019-09-23,55.2475,54.5,54.315,55.615
AAPL,2019-09-24,54.6425,55.2675,54.3,55.3625
AAPL,2019-09-25,54.9875,54.9,54.72,55.3625
AAPL,2019-09-26,55.1375,54.715,54.3375,55.2275
AAPL,2019-09-27,55.2175,56.015,54.3375,56.14
AAPL,2019-09-30,56.2625,56.115,55.89,57.05
AAPL,2019-10-01,55.765,54.7825,54.49,56.41
AAPL,2019-10-02,54.585,55.2375,53.8025,55.2375
AAPL,2019-10-03,56.39,56.70875,54.9575,56.86625
AAPL,2019-10-04,56.56875,56.75,56.47125,57.4875
AAPL,2019-10-07,56.43625,56.1025,56.1025,57.0125
AAPL,2019-10-08,56.74125,56.72,56.1025,57.0125
AAPL,2019-10-09,56.985,57.515,56.69,57.6025
AAPL,2019-10-10,58.2375,59.055,57.34,59.395
AAPL,2019-10-11,58.69125,58.9725,58.69125,59.52875
AAPL,2019-10-14,59.09875,58.8425,58.73,59.4075
AAPL,2019-10-15,58.465,58.42,58.3,59.0325
AAPL,2019-10-16,58.6475,59.1025,51.265,59.0
AAPL,2019-10-17,59.385,60.125,58.5775,59.9975
AAPL,2019-10-18,60.3,60.0275,59.74875,60.4875
AAPL,2019-10-21,60.4825,60.7975,59.90625,60.7775
AAPL,2019-10-22,61.1575,60.875,60.30625,61.1875
AAPL,2019-10-23,60.7725,61.64,60.45125,61.02125
AAPL,2019-10-24,61.845,62.28,60.81,62.08
AAPL,2019-10-25,62.26,60.825,61.89,62.43
AAPL,2019-10-28,61.1925,60.855,60.5875,62.18625
AAPL,2019-10-29,61.7775,62.23,60.32,62.2675
AAPL,2019-10-30,62.38625,63.9525,61.4175,62.985
AAPL,2019-10-31,64.35,64.375,62.6825,64.4425
AAPL,2019-11-01,64.2725,64.2825,63.85875,64.455
AAPL,2019-11-04,64.20375,64.2875,64.11875,64.54625
AAPL,2019-11-05,64.6825,64.8375,63.85125,64.76875
AAPL,2019-11-06,64.6775,65.0,64.375,65.0875
AAPL,2019-11-07,64.6,65.5275,64.2475,65.0075
AAPL,2019-11-08,65.6,65.525,64.59375,65.62
AAPL,2019-11-11,55.3725,54.42125,55.365,65.6975
AAPL,2019-11-12,65.99,65.6925,54.37875,66.215
AAPL,2019-11-13,65.9875,66.4075,65.5475,66.4075
AAPL,2019-11-14,66.475,66.765,66.01375,66.85375
AAPL,2019-11-15,66.98875,66.5825,66.355,66.98875
AAPL,2019-11-18,66.3975,65.7075,65.1175,66.79375
AAPL,2019-11-19,65.89,65.5275,65.1175,66.12625
AAPL,2019-11-20,65.6675,65.6625,65.2125,65.78
AAPL,2019-11-21,65.6325,66.5825,65.2125,66.59
AAPL,2019-11-22,66.73625,65.98,65.98,66.7525
AAPL,2019-11-25,66.38,66.985,65.98,66.985
AAPL,2019-11-26,66.985,66.985,66.54,66.985
AAPL,2019-11-27,66.6325,66.9525,66.4925,66.995
AAPL,2019-11-29,64.54125,64.85,64.1075,66.4325
AAPL,2019-12-02,65.2675,65.4575,64.1875,65.81625
AAPL,2019-12-03,65.95,66.3875,65.4375,66.47125
AAPL,2019-12-04,66.88,67.64875,65.9425,67.75
AAPL,2019-12-05,67.0925,67.035,66.2325,67.75
AAPL,2019-12-06,58.80125,58.8425,58.4075,67.68375
AAPL,2019-12-09,66.895,67.8,58.3975,67.77875
AAPL,2019-12-10,66.895,67.8,66.86875,68.125
AAPL,2019-12-11,67.86875,68.7775,67.74125,68.825
AAPL,2019-12-12,69.30875,69.96625,68.4375,70.19375
AAPL,2019-12-13,69.9425,70.1125,69.7425,70.43875
AAPL,2019-12-16,69.91875,69.9,69.7825,70.485
AAPL,2019-12-17,69.88875,70.0075,69.74,70.485
AAPL,2019-12-18,70.54,69.78,69.6575,70.555
AAPL,2019-12-19,70.1275,70.995,69.6575,71.06
AAPL,2019-12-20,71.165,71.08625,70.7425,71.22
AAPL,2019-12-23,71.08625,71.08625,70.925,71.13375
AAPL,2019-12-24,71.21,72.49,71.08625,72.4925
AAPL,2019-12-26,65.28375,66.15625,65.28375,73.485
AAPL,2019-12-27,72.4775,73.405,65.66,73.1975
AAPL,2019-12-30,73.405,73.405,72.7,73.41625
AAPL,2019-12-31,74.0275,75.1125,73.405,74.58875
AAPL,2020-01-02,73.43,74.95625,73.2,75.1375
AAPL,2020-01-03,74.96375,74.575,74.14375,75.21875
AAPL,2020-01-06,74.3025,75.77125,74.3025,75.0975
AAPL,2020-01-07,76.795,77.4,74.3875,77.3625
AAPL,2020-01-08,77.7,77.58,76.5575,78.15125
AAPL,2020-01-09,77.91125,79.23,77.07375,78.33875
AAPL,2020-01-10,78.505,78.5425,77.7875,79.2625
AAPL,2020-01-13,67.13,67.15,66.48,79.3775
AAPL,2020-01-14,77.965,77.8575,66.93625,78.59375
AAPL,2020-01-15,78.405,78.83,77.4075,78.90125
AAPL,2020-01-16,79.0525,79.67,78.40625,79.68375
AAPL,2020-01-17,79.67,79.67,79.1575,79.68375
AAPL,2020-01-21,79.6825,79.4625,79.06,79.99625
AAPL,2020-01-22,79.47125,79.8125,78.93875,79.99625
AAPL,2020-01-23,80.07,79.55,79.38375,80.805
AAPL,2020-01-24,77.51875,77.22,76.22,80.0775
AAPL,2020-01-27,78.1125,79.3925,76.22,79.59375
AAPL,2020-01-28,81.14375,81.0675,79.2625,81.9625
AAPL,2020-01-29,80.16875,80.98375,79.715,81.875
AAPL,2020-01-30,79.05375,79.06625,77.1,80.99
AAPL,2020-01-31,78.8975,79.7075,71.3325,79.9025
AAPL,2020-02-03,80.905,80.385,79.3825,81.17625
AAPL,2020-02-04,80.74125,81.2975,80.0125,81.3
AAPL,2020-02-05,80.575,80.0075,79.5325,81.3
AAPL,2020-02-06,78.555,80.3725,78.4725,80.71375
AAPL,2020-02-07,80.8925,79.8975,79.7,80.97125
AAPL,2020-02-10,80.41625,81.79,79.7,81.80125
AAPL,2020-02-11,81.095,81.2275,80.87625,81.80125
AAPL,2020-02-12,81.1825,81.20375,80.715,81.5425
AAPL,2020-02-13,81.20375,81.20375,80.84,81.27
AAPL,2020-02-14,78.80625,79.7075,78.6525,81.20375
AAPL,2020-02-18,77.965,77.8575,77.4075,81.075
AAPL,2020-02-19,79.685,78.265,78.0625,80.51625
AAPL,2020-02-20,74.245,74.575,72.31,79.33
AAPL,2020-02-21,75.1575,72.0425,73.61875,75.8175
AAPL,2020-02-24,71.6325,73.185,71.56625,74.4225
AAPL,2020-02-25,70.2775,68.25,68.445,74.4675
AAPL,2020-02-26,64.34625,68.4075,64.0925,71.4
AAPL,2020-02-27,70.6075,74.695,65.9375,71.59375
AAPL,2020-02-28,75.9025,72.29,70.9925,75.9975
AAPL,2020-03-02,72.29,75.71,71.46,75.0375
AAPL,2020-03-03,73.87875,73.1625,73.585,75.755
AAPL,2020-03-04,71.04,71.19875,70.4125,74.88375
AAPL,2020-03-05,76.0725,77.17,70.34,78.29
AAPL,2020-03-06,65.92625,66.5875,66.5,78.35875
AAPL,2020-03-09,69.2775,71.34125,66.5,71.34875
AAPL,2020-03-10,69.345,68.85,68.0675,71.34875
AAPL,2020-03-11,64.0425,62.085,62.0725,69.525
AAPL,2020-03-12,66.2725,69.505,62.0725,69.61125
AAPL,2020-03-13,60.7125,60.4575,60.0,69.61125
AAPL,2020-03-16,61.85,63.2,59.625,64.38
AAPL,2020-03-17,59.8775,62.47,59.3025,64.11375
AAPL,2020-03-18,61.72,60.9725,59.7025,63.1875
AAPL,2020-03-19,61.8025,57.2625,57.0,62.9475
AAPL,2020-03-20,57.0475,55.995,53.19625,60.665
AAPL,2020-03-23,59.23,61.65,54.28,61.65
AAPL,2020-03-24,63.7275,61.39,60.695,64.5
AAPL,2020-03-25,63.1325,61.9525,61.0875,81.15
AAPL,2020-03-26,62.7,63.635,61.825,63.95
AAPL,2020-03-27,63.9225,63.495,62.92,65.62
AAPL,2020-03-30,61.6425,60.225,59.8025,64.2775
