var,rtb
0.37754312809867935,0.23122554055622624
0.3233290353033027,0.2606148735978575
0.31378257016520983,0.3144198449995186
0.3131926888961702,0.31568257374194286
0.32862809196479353,0.3097974621475168
0.33044128302328774,0.23424436057919218
0.33359586406582287,0.36413147897790066
0.3551639087248748,0.19052217941829186
0.39418867222567994,0.16535133757810372
0.5041071777373892,0.018452108933501465
0.36096647368969353,0.1764892382571812
0.3672779481007258,0.16802803639324804
0.3287409736599899,0.3307898126868507
0.38653303949048534,0.3027910912551044
0.3725994037869544,0.15914305843294874
0.3526078179566285,0.20050037808935683
0.3309467282383873,0.34285366198350387
0.3227232202768358,0.2551970146864406
0.36485516745034163,0.17046282627364984
0.3157646904205256,0.3273534163549736
0.35908819193635233,0.1831077461182513
0.3164707883161603,0.28259883561350896
0.33455901857896836,0.2762536770126731
0.34315079739099313,0.24582544622749158
0.315442016148657,0.28709662251762635
0.3164190528399088,0.2954987207442057
0.33226064892324686,0.3377164936884045
0.4207788982404351,0.2771792729128253
0.322089332725003,0.28666016880379486
0.4103019903997136,0.27487650178633416
0.34363249014831504,0.3615893520638027
0.36354811716147156,0.174626955571193
0.3181000882419025,0.2722209265268618
0.332726488682545,0.35993379868962583
0.3337559728538378,0.23754118978605399
0.3175504307199343,0.2990176091394203
0.3496577427818546,0.39828378986464075
0.37311081405509494,0.17401331106742712
0.339168622426857,0.3811878750929574
0.3130051399647141,0.30497778283366195
0.3310550305085258,0.3508274198344452
0.344563662557728,0.3206936251458832
0.31413671777902197,0.2915144026063554
0.35314982056625965,0.206426652328918
0.3144114643043217,0.2961286356014037
0.3141910159070277,0.3093650562278758
0.31686310360045017,0.3066067506861201
0.3250758549963614,0.2548295683363482
0.32047101872547507,0.30466389793498494
0.3144784239068855,0.31391097252170175
0.3486435444632573,0.20962631231485296
0.3177535360876571,0.28667284500845636
0.3240418450495021,0.26856274025191085
0.378746814441664,0.1693568918789945
0.3515672027074689,0.2901652582666647
0.3352760911689245,0.37861300729562797
0.3146379172013846,0.3271909361071519
0.357226449245438,0.2696797348050677
0.3199582892915297,0.3059073148059306
0.31496423783143235,0.3281175041342328
0.3205400929924892,0.2948401011725801
0.339106994443638,0.2296700419357265
0.3318288460964711,0.37419985819199364
0.38224123275097904,0.15217807627741697
0.3497521772461687,0.26922558421196885
0.3442128709632605,0.23965166976444752
0.3135801461093997,0.3077865557376176
0.34091198686249896,0.26787261263939666
0.3452986940823696,0.226785293863758
0.33872344978946944,0.3730454859305745
0.3458232886523332,0.2503484894380579
0.31553469264960793,0.3096135441065868
0.32559149997448456,0.2905843880428589
0.3477651120201076,0.20331763478038423
0.34119447741249076,0.2628309411346621
0.3529814692529334,0.3176759957389004
0.3557575543826428,0.3808350320069842
0.33855154493826034,0.34709653260804885
0.3170438758257169,0.32011027797398106
0.4143665041861336,0.3857142422429456
0.42817333140886077,0.4082534801537132
0.32330280873870615,0.2574580013163805
0.33884953272800394,0.22138364998664994
0.34982922250071763,0.20074517007112802
0.3305235453911559,0.2958608364161932
0.3545142222050565,0.3626163614338296
0.34964045206627503,0.2053415391783424
0.3233937136220552,0.25194396813785036
0.3319127449677465,0.28762475681346045
0.34549932716756393,0.20800301765757023
0.3192185460797351,0.2770067223790291
0.3526705750219215,0.2615524669784599
0.33415509067184945,0.2317908613725157
0.363390255236579,0.1732707533428821
0.3334249397239842,0.27750222702730754
0.33762389872665943,0.35538983517536415
0.34373238813130425,0.20644001652627497
0.3247899295931225,0.24946048417656863
0.3769857624039912,0.19737420963465802
0.35227361536444196,0.3923563134419257
0.32511316465005985,0.26309919920678193
0.35817986079113545,0.1814279720319225
0.34011036929832417,0.29632856193707857
0.37420064889530147,0.37942993828791627
0.35052201271812317,0.39657112495417457
0.3152707181885307,0.3037243814413444
0.3180193555410163,0.2903553494459772
0.35791635554244416,0.18154344895040708
0.36713794269440253,0.2775238893593619
0.36779336139847213,0.16935508000947408
0.31850669181877833,0.3210906221851211
0.4611954557979637,0.07050121921413832
0.31670945868430583,0.2787159759700999
0.3381664267562818,0.34259456594269033
0.3440733439775048,0.2742660425402357
0.31638145735440265,0.32525905290852797
0.3715530538001806,0.2782667177557663
0.3945664323522059,0.14849638262611675
0.3652455660891847,0.2424266140693403
0.4874263105907383,0.035514118126089844
0.3316744029872087,0.2326166039083346
0.3485041924723339,0.2513779433047869
0.3279114548696479,0.3010851404976127
0.3694870096205637,0.3988951075276237
0.3455387918194978,0.2407414849596763
0.33795480286983753,0.22376705914522033
0.3394475306903147,0.3159301921604074
0.34649831401866377,0.20755867803504802
0.3364579280238199,0.25804855798671555
0.31306687148751006,0.3036115830237778
0.34261324728417203,0.25890154337042004
0.371911539128168,0.25634158203476565
0.3440663220318919,0.22555360814407566
0.3679372332695598,0.4021697141108307
0.33095452498125716,0.3736825656568552
0.3902872796078188,0.14498929830331808
0.328761536390224,0.2515261575373142
0.36965411959945904,0.40384793610916025
0.3552739535419569,0.3975444452565249
0.32057370491515846,0.3083913945755352
0.34651839731177375,0.20173438278783107
0.33530069040539995,0.2333219784685292
0.391201954303645,0.16612171484515614
0.3316211912679673,0.37389720198188336
0.3186566343923295,0.2688756174595368
0.3285665748153242,0.23888093761145046
0.3309172310443756,0.3123613333304738
0.34048702231405037,0.2226295676630179
0.3341126797269948,0.3592716220895127
0.3192456422613606,0.3431893088158353
0.3614850072525818,0.25486844356617966
0.3145073683673277,0.3070604275108222
0.3139152997515283,0.2958145560135135
0.3315945988035265,0.2522937172602602
0.43262539701356884,0.10683000193901204
0.35629933172494455,0.2630807701403073
0.31726284772291696,0.31944580799278643
0.32297321772562354,0.35630304299256976
0.33269703683283275,0.3764243544903798
0.32931583836164086,0.26710859254305963
0.36906703292596316,0.19297365206101325
0.3214750888624532,0.2818343091561377
0.3346910800278526,0.2349888677347114
0.3208154233549506,0.26045723398939535
0.3732039045090743,0.3908607833280042
0.3502874423378227,0.3463423806338142
0.3441497151127217,0.39215336372363785
0.3216207013876128,0.3545656854250938
0.36897220598375574,0.2584038885193156
0.36576688823574516,0.16892948905286165
0.3202030737306882,0.2631801397953675
0.33404407465170805,0.3678512946942569
0.32110373424412936,0.31004256613457604
0.36761921607437403,0.2781939517086056
0.37449904230611974,0.3621748259753683
0.3733038598890444,0.4074153424609699
0.31395281902543626,0.3188489973489419
0.33105920239403225,0.23242408564896144
0.3414158859987073,0.3455738256869674
0.32910145057432205,0.25431424493344745
0.32750179324696405,0.362265039661561
0.3520623782447102,0.19428301602492581
0.35242517078219343,0.40030047972258775
0.33821323095726397,0.219253052406007
0.31512107586386295,0.3134395468386446
0.3396092126027048,0.24239505604334144
0.3193118089617408,0.31771440614188595
0.3289313477828616,0.24070505147254884
0.316143820286825,0.3368163860175275
0.31919824778774986,0.2915558940129308
0.35774146935972856,0.38196255521207334
0.3290757427172928,0.37004220121614795
0.34358541990098973,0.2545994130331093
0.4084735118603101,0.12950693223053333
0.33965592197520333,0.2217525102884066
0.3530922700479279,0.19600224331668814
0.3415321368825632,0.2559840230065211
0.31815364660811474,0.34480019895088754
0.35969001849463905,0.35484208340875645
0.3325323808336849,0.2576639911914538
0.3143038396514808,0.29218752837406803
0.3410062431707174,0.2208525558491894
0.3223823301180197,0.3563016718458045
0.3534775610438092,0.34269594797147507
0.34055607774742114,0.3655082447118214
0.329692929176822,0.3042150123615215
0.37379136396692964,0.34766198917942215
0.33616612016038083,0.27610685652206635
0.312969756292834,0.31160003876921216
0.31567491928231517,0.2986239385916005
0.334939077812431,0.24617402498028018
0.31652322570424285,0.28127849157435847
0.3261308642911201,0.2788968143590691
0.3219229006771577,0.3551550774102379
0.31334578813928793,0.3169893336099854
0.3189621216265411,0.31199068087285164
0.366685653928966,0.1992103740554021
0.3151671266195391,0.32636153532211054
0.35473030375835846,0.22292371892477547
0.3130507586810922,0.30549885431088075
0.36957021771714915,0.17029149833892498
0.41285358198614514,0.12645172976742924
0.3658613308178391,0.25762570707324195
0.3280094007793012,0.24520784945085516
0.3269516321802055,0.24251292463278062
0.320662780685479,0.26095768232977234
0.3148516307071778,0.32583990277855546
0.36403706622980025,0.27340677252737966
0.36623969624671127,0.2123510166409026
0.31612223782868654,0.28583689369523
0.37786839471780026,0.2689321103194886
0.38990083086750116,0.4040081725011224
0.3337402506525624,0.2268915759766621
0.3255826861417101,0.24595135064737295
0.32182813826281803,0.28960405887482454
0.3374882631278677,0.22013586649496952
0.3499802929126033,0.2072690454276691
0.31352713616054706,0.29877164003922396
0.3228306390394147,0.350974868487246
0.3297007492038705,0.25544132007794995
0.3162047951469849,0.3230767874824607
0.3451952747780247,0.22232421204526798
0.35371478942549006,0.4019085851667623
0.3201361250818058,0.2759341494723029
0.3199368249904382,0.33246656287098086
0.3147020338001947,0.2894292427896523
0.3366913798318476,0.25722229195556623
0.3200876764775963,0.3499557953387893
0.34083950897912535,0.3353126084784246
0.4318834446012314,0.09151763393384993
0.3334122385703807,0.22772658179354655
0.317613752996336,0.3413787668849131
0.317192592143812,0.2748679653419934
0.34496686490861483,0.39322026822989486
0.3242801668590503,0.3375767724311505
0.3149418740465127,0.3028141609544617
0.3146476181344793,0.3171436608378726
0.3329781785929159,0.31581587125432065
0.35717471986436644,0.18426533244789223
0.38138567872298434,0.35426541734685557
0.3433762514239037,0.20712693383765957
0.32015516974735886,0.29959130244018506
0.35943349471937724,0.29386485333755874
0.3466147308449736,0.3011607268825818
0.32383420051208334,0.2527466832817322
0.33583974271926165,0.3717603813677035
0.33601361107690675,0.3574776883147315
0.39640250181273956,0.1358229210176094
0.4012751097389644,0.3953181445691809
0.33162832822104177,0.3136818032189732
0.3236529876658066,0.3008451860932797
0.3791237845676475,0.41072044804097607
0.3343569960230371,0.34435988755573055
0.3228014295413217,0.2633690980120087
0.31624886615326436,0.27782931699696944
0.32498854594459603,0.36225076617488217
0.3130454314138644,0.3095217779458108
0.3245059784690176,0.36132656418160036
0.32025130055048195,0.26381217345785135
0.34113746690405,0.30913521161579616
0.31421577123302036,0.3063520309894634
0.3149638762366577,0.2875583527802874
0.31615469985819245,0.32758279096822607
0.3607261646226773,0.17778686871290583
0.331459522966136,0.23160117009942782
0.32234734465531506,0.25877291496327537
0.38797699870312535,0.14197024834310845
0.32025067994028417,0.32883203844866515
0.34558844985906356,0.25786011071102344
0.3321431004893735,0.28471342176227643
0.32610027771293887,0.25627278850943824
0.37320553103774073,0.158301539941059
0.3420927682334245,0.3272952822502422
0.3186517952893582,0.28342384334346327
0.31389446849183866,0.3102304367104063
0.3592990496639705,0.3112735920923426
0.33502509076657216,0.22370211050699407
0.3405820876406065,0.36935314240411654
0.3159408836856388,0.29093712648223047
0.394748515980554,0.18503251999554893
0.42812411382314497,0.10510553889256502
0.33587250565948507,0.23043776564027918
0.34850765482842644,0.33269142370582583
0.37450122901811705,0.2935670089015583
0.38132340145551064,0.21317984823765967
0.3264497126096923,0.269107634525682
0.33047083997437654,0.3057607350593836
0.3505608201039014,0.3900715721083565
0.3145316052050341,0.3171539713546627
0.39603446744875237,0.15170196244240008
0.34341661277124097,0.2938938257449768
0.3439990950384751,0.29139335062888705
0.34370955426041866,0.31186620812939836
0.3440176019495626,0.3474261747594125
0.49745070546201675,0.02699562649430698
0.32317097883441465,0.3582365820619755
0.34351657992198803,0.29544153078232327
0.3669100713449133,0.2717140281028372
0.3202960828094095,0.26205286193194244
0.34226682551996274,0.3868909121158186
0.4457653483831385,0.09834782010326482
0.3204130290513536,0.3129917977065
0.3234431873737264,0.3530256676342758
0.32655124113301587,0.3387906514125356
0.35800305638684576,0.3187561687692362
0.32790642278128873,0.26490271099531215
0.31509119064564955,0.28378969537893517
0.3271749644861429,0.34274581414688066
0.36521728076301047,0.24790686197329292
0.322743019975645,0.3018502589084304
0.34392366405273145,0.20747317657226616
0.3406550843069982,0.3005994279903992
0.35127956816317796,0.3074135692647628
0.3582830805208948,0.23012983480574856
0.3798986110475597,0.374957980513247
0.3937757148195209,0.3502358444877969
0.3180162539842756,0.33770878593489995
0.3200542326858522,0.34652869127198604
0.3207229565173906,0.342640856412199
0.32103928443042373,0.28720199413659175
0.31498977768235237,0.2909882483558959
0.3729567538688894,0.21592951342897138
0.31650880162449146,0.2948922991155869
0.3396415199697089,0.27540101312414866
0.3533314485693775,0.2452107129839225
0.3905890496949341,0.16555896010381832
0.3155876001683953,0.3232770525024591
0.33887851204778463,0.2520670330316124
0.3304240069666147,0.2598753268999521
0.35925760843875526,0.18821776870591522
0.33146243876791964,0.3610761570600822
0.3366378828526096,0.22264282288788406
0.4074130894061912,0.13325166964155866
0.3493678859788551,0.23024372664003412
0.3200350422713628,0.2624884159496621
0.3155862811819981,0.31659458942450325
0.3415407801090316,0.210692939444467
0.3611655274846752,0.221897010218159
0.31349446911916706,0.3079259956305338
0.3258055164654323,0.24771584247103795
0.3233898849075749,0.2554308421158049
0.36403071967241085,0.3728694535619532
0.35955396695546155,0.18262729297002767
0.3333500705912693,0.3583228031695438
0.3171541383682712,0.34042186517455186
0.37360597936625184,0.3012946248706023
0.31627310966368866,0.27908733758783755
0.32078653132247753,0.2608886754707942
0.32777959500516174,0.3649208413029319
0.3132934197458471,0.3075136053072567
0.31607082659161606,0.33617542807933964
0.32190153460287885,0.30243436604992846
0.31696512343610517,0.27731482173771704
0.3520950042429877,0.19565319562533157
0.3349597353152132,0.3638526813759235
0.3348095298327803,0.25700070440178435
0.34267481916275755,0.3814850623940955
0.34004781601745077,0.2194119539341084
0.41552618057607965,0.12343870429034753
0.35845109128636626,0.26215568145788937
0.35618900454395275,0.22750924891502744
0.37236342998040245,0.294179335061711
0.3656024819833789,0.39504519689566275
0.3191852042397474,0.34752553551555
0.3134079803496651,0.3165987471975975
0.3365054888337217,0.24461598190016076
0.3428100161544797,0.3677495407906912
0.3469277375909349,0.268703061113194
0.31491847534747097,0.32962600716847246
0.334569113078724,0.3196776407413904
0.3361028208848477,0.2534313935194914
0.3394409544909608,0.21481958044634952
0.3242565449000549,0.2724993903523796
0.3414325112906129,0.22146365069613227
0.3159631507757378,0.32488975712236123
0.3463926458000501,0.21494672979021523
0.3381055971472985,0.3834000643294746
0.34394039918495045,0.21136282038549536
0.3482297887587623,0.28546209989546645
0.32064208004472483,0.260658412968779
0.41681411586874234,0.14518730928447376
0.3403553384439019,0.31831723418961455
0.3492243279933859,0.22005325092006012
0.31539114384632144,0.29860421176316976
0.3200373300022915,0.3468062045484961
0.33162384761729236,0.3508481761142317
0.3166971826713156,0.28468637324077095
0.3918571158969543,0.1666810762306694
0.32074599153302263,0.27041027561090436
0.4357143462060466,0.09317577465499771
0.3301706737909028,0.3290736583840024
0.33083751301253983,0.296445190374252
0.31374674202318437,0.312984755637697
0.3182315561744156,0.32696895031298245
0.3565398125676291,0.19830441326811798
0.3790493265020841,0.320015414007649
0.35041686975788366,0.38635282586294695
0.3405730134010701,0.2720287177970546
0.3202513774994997,0.2934081043867014
0.3277415328933481,0.24029077935706544
0.3203070887738252,0.28126367550575027
0.33379682065820576,0.22639026269817553
0.3186453300265975,0.34598492997437313
0.32910945530863644,0.36612742760493444
0.31683084250858595,0.27516631964404237
0.3305998383495003,0.3716168634518102
0.31942587514590076,0.26862404038244336
0.3168824630638776,0.3046308134798641
0.32718140191814893,0.2421284971220261
0.36398428928733767,0.19227777935877022
0.32039261225501303,0.2968617152385844
0.3145530759128078,0.30092602814786007
0.32025215429398307,0.26989213597264006
0.3976004747864671,0.37021968106186587
0.323450296658618,0.27745510980486743
0.34078020394432623,0.2121676628374456
0.3201847480633393,0.35090566100013043
0.3273854190572298,0.25771494342255563
0.37379136396692964,0.34766198917942215
0.33646043221179944,0.2913582904795151
0.325577467776335,0.28890125890441665
0.3182812277279139,0.2693238502949502
0.35430628440282674,0.18800631017564906
0.31871846935338394,0.34215864695389686
0.33235562701725646,0.33629514409888683
0.3220660727775095,0.2635760399816218
0.3385682629146125,0.3178800234819623
0.34980901034740614,0.347244208335834
0.3191426565561735,0.2934231695235303
0.36583615410565046,0.26553328841902357
0.3235210616723241,0.3562092130217678
0.3228937805418149,0.3555845292250792
0.3667017338590496,0.33301364147137513
0.3559020694553556,0.37708985570845877
0.3173328802364532,0.3338468073391274
0.32506687159051567,0.33308292684777463
0.34474834597646487,0.23114980525217255
0.35742729694167996,0.18599832012297735
0.3212906339809278,0.2624905759500542
0.3293637893115776,0.3709047760383364
0.3211949400874067,0.3535430198412812
0.31508771934792235,0.323592526832823
0.33830652758402274,0.3846099069221611
0.31478513992269386,0.3255076315423826
0.43742061535945237,0.08153894908134385
0.3306935533791562,0.35832258383462334
0.32033657099759794,0.3154302549772905
0.3474264969101164,0.3539568939566178
0.3180496777471933,0.269742667806701
0.3486518248338707,0.2860315418676169
0.36043762883804414,0.3294576538893845
0.3340357546738984,0.2742666463896779
0.41424864153951635,0.27753829823600484
0.32640523092682366,0.3638984557371159
0.31575314180316216,0.31518735872058046
0.3636869299257314,0.3979267397637438
0.3161110334635903,0.2808946309381424
0.36565134472772803,0.3324881350514428
0.34677723907732066,0.34157453704627594
0.3723144071117043,0.2710122126947452
0.3882040763566668,0.13836553356178483
0.3584309576917479,0.2506082178380491
0.3275548033836782,0.26247779618765055
0.36959529597966967,0.16458812153719893
0.3218903104180822,0.25882412728981286
0.3138915840130474,0.30751362462191123
0.32320177373528336,0.253203374205377
0.32630677343717235,0.28173296668787384
0.34688993159405457,0.36634190596975724
0.3395826468094818,0.2539889548819896
0.32608351379981404,0.3635357243717241
0.4227228411926833,0.09953296261769173
0.3269174759430534,0.2539284423689774
0.32749882792253443,0.2807466549461022
0.3632389713830195,0.33459925162110427
0.33357022500901307,0.2274550896940868
0.3241980711003931,0.36080795747889893
0.31524156491520167,0.3122446590441177
0.3551689515393505,0.2645744062528963
0.3337976428871733,0.2441945466261921
0.32003817834762716,0.2687616780615023
0.32005975443522244,0.3231576927791502
0.3175651357969484,0.3306099271360252
0.32282105610453987,0.2698732097735632
0.3515840959810471,0.27155974013340667
0.34048763291511847,0.34831842679263136
0.33938486315374455,0.21951381648412194
0.43167918876397204,0.4105750481971502
0.3161420586869658,0.2837937098194516
0.31391549667250607,0.3234562473715552
0.31600477833891416,0.28321236331468946
0.3357697030939688,0.2774953914413403
0.362033392238821,0.39434227159071034
0.3133146422637617,0.31131492587598575
0.3408701250035386,0.2825465424859688
0.3668220956802784,0.31413186812214344
0.3145669898638496,0.2883575470234956
0.31798514473117573,0.3024873836752764
0.3458501418682142,0.3489449043995847
0.31385687784641114,0.2942886171063117
0.32752986189506184,0.2708605965254831
0.3907125737194197,0.3724812704334197
0.34694961061160096,0.22808387202957459
0.32976626623763755,0.23570594406497514
0.3141297601727049,0.31080631515485124
0.42532364782485155,0.09966910826572573
0.38776213467527015,0.20677779313184574
0.34845958148612427,0.19960237088209598
0.34540507183359953,0.36855627744261543
0.3395604430506423,0.22248370206231982
0.3218650032351627,0.34957301445340083
0.3305603991046804,0.3620400000087709
0.3676463580021512,0.20546338437175948
0.3211610197400552,0.27860462458685453
0.4439729086370254,0.08089663445982254
0.3727148128275156,0.15906713938521744
0.3243813798181055,0.3355347416119967
0.3512628102559342,0.2752465215260371
0.4080150793460124,0.14259853579548176
0.36194806577060823,0.17618327952251733
0.32686111757687236,0.29920843809916153
0.3361668096841545,0.23961373467186853
0.31400599207280344,0.299338372970124
0.35084485395155146,0.20161913574916723
0.3724924671699769,0.27446821974609437
0.3368970714808788,0.2995739992437709
0.33586483509642695,0.28959905826092025
0.427026446203157,0.39257242992202146
0.3129557939961587,0.30938355493312986
0.34862548938151766,0.2169933564918276
0.39275193977239664,0.19076146063146138
0.31620821187480075,0.3042328512234733
0.3228774264538999,0.2604015221130225
0.31805118216387734,0.33953891406520165
0.35643269669021704,0.26012255807809814
0.33325227718279876,0.3069408046868336
0.33622355442191043,0.26466181947290845
0.31580269617404494,0.32221517293802937
0.32426412554603606,0.2741514866231429
0.323232734009377,0.25373428850476576
0.3174380753844627,0.28172183727175226
0.3829841693940516,0.1543258977720181
0.31351578414348424,0.3192653126773559
0.3300419935325172,0.3501673425870824
0.3442262374632505,0.32758705553012946
0.3472095854818092,0.2043693341736217
0.363720559959715,0.18291423088834757
0.3493991426064127,0.22931435490258356
0.3414789730392845,0.2337712576270734
0.3792390911144714,0.15301823001521409
0.33879223756628746,0.3414202751118962
0.37803585728269545,0.1886838740615262
0.3410085995405424,0.21371951669506695
0.3585015068464281,0.18097672497031425
0.34594711657120575,0.20511459341776317
0.31575640477524386,0.2850330795891709
0.36884434653161835,0.3025230905187073
0.32505997469345005,0.3406961893845928
0.342409912680111,0.38966485875715984
0.32597116465984516,0.2496068700848484
0.3603987461919577,0.40200649690291645
0.3611751991265713,0.1838228981280059
0.3136190032578462,0.3209006105806509
0.35234804704505335,0.2726250689161933
0.3312895152220082,0.37401406704154105
0.32260580207029005,0.29210661761876566
0.36746801245870736,0.2455036172283689
0.32035476286564957,0.3294069801585622
0.352943957996605,0.3283120937399233
0.31509281379356796,0.2837607586063673
0.3267502248731127,0.3462895657969105
0.3346778114056553,0.37656793999845384
0.39912946369022534,0.15430992347646555
0.3356701374567321,0.3066046558619111
0.3316097020020197,0.3379670843992515
0.3155530822785857,0.2813642901623079
0.32060516571576225,0.32323841254679575
0.33318537404942,0.2985588968589088
0.3312910420097109,0.3703190169145063
0.36650451467114975,0.2803429477071502
