date,open,close,low,high
2020-10-21,53.14,53.43,52.82,54.075
2020-10-22,53.73,53.985,48.06,54.23
2020-10-23,48.36,48.2,47.665,48.74
2020-10-26,47.83,46.71,46.25,47.86
2020-10-27,45.635,45.645,45.36,46.41
2020-10-28,45.05,45.64,44.255,45.29
2020-10-29,44.4,44.25,43.85,44.465
2020-10-30,44.1,44.11,43.605,44.8
2020-11-02,44.96,44.28,44.24,45.06
2020-11-03,44.73,44.46,44.7,45.46
2020-11-04,45.11,44.85,44.78,46.15
2020-11-05,46.15,45.372223429689,45.525,46.39
2020-11-06,45.54,45.68,44.9,45.805
2020-11-09,46.64,45.39,45.54,47.35
2020-11-10,45.4,45.6,45.15,46.485
2020-11-11,45.9,45.44,45.76,46.455
2020-11-12,46.13,46.35,44.55,46.27
2020-11-13,44.99,44.95,44.97,45.585
2020-11-16,46.04,45.46,45.79,46.755
2020-11-17,45.75,46.19,45.405,46.12
2020-11-18,45.55,45.53,45.04,45.75
2020-11-19,44.92,45.06,44.69,45.67
2020-11-20,45.66,45.62,45.33,45.88
2020-11-23,45.48,45.39,45.45,46.215
2020-11-24,46.29,46.06,46.005,47.3
2020-11-25,47.03,47.01,46.56,47.195
2020-11-27,47.36,47.05,47.28,48.1
2020-11-30,47.42,47.45,47.265,48.5
2020-12-01,48.75,48.35,48.64,50.235
2020-12-02,49.22,49.56,49.18,50.065
2020-12-03,49.92,49.9,49.77,51.12
2020-12-04,51.06,50.99,51.0,52.655
2020-12-07,51.0,51.985,49.55,51.5
2020-12-08,49.83,50.2,49.79,50.72
2020-12-09,50.28,50.69,49.72,50.85
2020-12-10,49.66,50.07,49.58,50.73
2020-12-11,50.14,50.26,49.105,50.14
2020-12-14,49.82,49.73,49.74,51.345
2020-12-15,50.98,50.47,50.2,51.01
2020-12-16,50.71,50.665,50.68,51.465
2020-12-17,51.15,51.12,50.21,51.39
2020-12-18,50.57,50.65,47.105,50.68
2020-12-21,46.32,47.46,45.24,46.76
2020-12-22,46.25,46.36,45.76,46.5
2020-12-23,46.165,46.17,46.04,47.035
2020-12-24,46.6,46.57,46.34,47.09
2020-12-28,47.19,47.07,46.85,47.64
2020-12-29,47.22,47.07,46.485,50.6667
2020-12-30,49.11,49.39,48.56,49.24
2020-12-31,48.75,48.75,48.72,50.19
2021-01-04,49.89,49.82,49.4016,51.39
2021-01-05,49.445,49.67,49.33,50.83
2021-01-06,50.435,50.61,49.72,52.15
2021-01-07,51.49,51.1,50.99,52.69
2021-01-08,52.45,52.19,51.27,52.535
2021-01-11,51.29,51.65,51.25,52.24
2021-01-12,51.9,51.54,51.56,53.86
2021-01-13,59.5,53.24,52.83,60.74
2021-01-14,58.45,56.95,57.84,60.14
2021-01-15,58.85,59.25,57.5,59.65
2021-01-19,57.94,57.58,57.1,58.34
2021-01-20,58.24,57.99,58.09,59.22
2021-01-21,59.038,58.67,58.2233,63.95
2021-01-22,58.85,62.46,56.65,59.66
2021-01-25,56.38,56.66,54.06,56.5
2021-01-26,55.275,55.44,54.85,56.2
2021-01-27,54.61,55.21,53.3,54.88
2021-01-28,54.79,53.59,53.56,57.4
2021-01-29,55.98,56.065,55.355,57.16
2021-02-01,55.95,55.51,55.68,57.39
2021-02-02,57.19,56.69,56.88,58.28
2021-02-03,57.8943,58.0,57.38,58.33
2021-02-04,57.61,57.3410644684,57.19,58.88
2021-02-05,59.0,58.79,58.12,59.08
2021-02-08,58.375,58.18,57.95,59.22
2021-02-09,58.77,59.16,57.935,59.31
2021-02-10,59.3,58.78,58.12,59.42
2021-02-11,59.095,58.86,58.86,60.99
2021-02-12,60.6,60.66,60.43,62.51
2021-02-16,62.0,61.81,61.7,62.87
2021-02-17,61.49,62.47,61.2,62.19
2021-02-18,60.645,61.85,60.64,61.98
2021-02-19,61.91,61.61,61.74,63.26
2021-02-22,61.88,63.01,60.66,62.7
2021-02-23,60.48,60.71,59.17,61.495
2021-02-24,60.53,61.12,60.1,63.28
2021-02-25,62.405,63.19,60.13,63.54
2021-02-26,60.89,60.4,59.68,63.045
2021-03-01,61.72,60.78,60.13,63.08
2021-03-02,60.69,62.88,59.71,63.14
2021-03-03,59.98,61.24,58.97,61.52
2021-03-04,62.84,59.9,57.905,63.075
2021-03-05,60.825,58.33,57.73,61.175
2021-03-08,63.4,60.74,59.64,63.08
2021-03-09,59.28,59.85,58.525,64.12
2021-03-10,62.595,62.67,58.595,64.12
2021-03-11,61.085,62.16,61.05,63.305
2021-03-12,65.49,65.025,62.115,65.69
2021-03-15,63.02,62.9,62.385,65.7
2021-03-16,64.2,63.79,63.415,66.285
2021-03-17,63.46,64.78,62.515,66.285
2021-03-18,64.445,65.78,63.68,65.7
2021-03-19,64.79,63.725,62.92,66.275
2021-03-22,64.45,63.76,63.165,66.375
2021-03-23,66.935,65.63,62.555,67.44
2021-03-24,64.79,63.48,62.0,67.44
2021-03-25,62.085,62.04,60.975,62.435
2021-03-26,62.14,62.02,61.42,64.955
2021-03-29,63.785,64.87,63.155,65.055
2021-03-30,63.96,64.04,63.395,64.39
2021-03-31,64.755,64.305,63.59,64.86
2021-04-01,64.11,64.0,63.575,65.125
2021-04-05,65.44,64.55,64.48,66.735
2021-04-06,65.5,66.54,65.29,66.71
2021-04-07,66.695,65.56,65.36,67.275
2021-04-08,68.205,66.25,64.705,68.4
2021-04-09,65.5,67.05,64.765,68.45
2021-04-12,64.81,68.26,64.21,68.49
2021-04-13,66.795,65.405,64.21,68.28
2021-04-14,65.105,65.22,63.845,65.44
2021-04-15,65.115,64.19,63.59,65.215
2021-04-16,63.25,65.02,63.135,65.81
2021-04-19,62.885,64.75,62.61,65.36
2021-04-20,65.115,63.63,62.3,65.47
2021-04-21,63.545,62.7,62.275,64.715
2021-04-22,63.6,63.7,60.81,63.91
2021-04-23,59.005,62.57,57.9,61.2
2021-04-26,57.415,59.24,57.22,59.525
2021-04-27,59.09,58.76,57.365,59.45
2021-04-28,57.97,57.97,57.165,59.445
2021-04-29,58.385,57.62,57.475,58.525
2021-04-30,57.26,58.28,57.075,58.43
2021-05-03,56.875,57.53,56.515,57.92
2021-05-04,57.065,57.26,55.815,57.25
2021-05-05,57.57,56.9,56.46,58.41
2021-05-06,56.875,56.85,55.815,57.795
2021-05-07,56.875,57.19,55.965,58.38
2021-05-10,56.65,57.67,55.88,57.27
2021-05-11,53.87,55.97,53.42,55.63
2021-05-12,55.035,55.04,53.42,55.635
2021-05-13,55.065,53.62,53.46,55.845
2021-05-14,55.225,54.01,54.255,55.845
2021-05-17,53.905,55.35,53.46,55.89
2021-05-18,55.12,55.33,54.8,56.145
2021-05-19,56.285,54.84,53.83,56.295
2021-05-20,55.97,55.36,55.21,56.65
2021-05-21,56.64,55.95,55.38,57.385
2021-05-24,55.585,56.08,55.42,57.385
2021-05-25,56.835,56.96,56.415,57.64
2021-05-26,57.475,56.87,56.585,57.66
2021-05-27,57.185,56.92,56.7,57.875
2021-05-28,57.31,57.73,56.415,57.91
2021-06-01,57.475,57.12,56.59,57.82
2021-06-02,56.855,56.89,56.13,57.685
2021-06-03,57.67,57.48,56.08,57.725
2021-06-04,56.94,56.24,56.16,57.75
2021-06-07,57.28,57.37,56.765,57.45
2021-06-08,56.67,57.09,56.595,57.69
2021-06-09,57.82,57.0,56.97,57.94
2021-06-10,57.56,57.0,56.595,58.03
2021-06-11,57.85,57.38,56.945,58.2
2021-06-14,58.2,57.85,57.235,58.18
2021-06-15,57.79,58.19,56.765,58.42
2021-06-16,55.435,57.99,55.12,58.36
2021-06-17,58.2,57.22,55.125,58.36
2021-06-18,55.425,57.18,55.105,57.955
2021-06-21,57.295,55.67,55.37,57.905
2021-06-22,55.295,55.87,55.245,56.29
2021-06-23,56.175,55.87,55.23,56.255
2021-06-24,55.935,55.26,55.34,56.37
2021-06-25,56.595,56.07,55.73,57.735
2021-06-28,55.51,55.91,55.36,57.735
2021-06-29,57.775,57.48,55.89,57.83
2021-06-30,55.86,56.75,55.395,56.54
