Modelo1,Modelo2,Modelo3
0.9870203137397766,0.9836342930793762,0.980812668800354
0.9950000047683716,1.0,1.0
0.9649999737739564,0.9800000190734864,0.9700000286102296
Modelo1,Modelo2,Modelo3
