,symbol,date,open,close,low,high
1986,CAT,2020-01-02,148.14,148.535,147.53,150.52
1987,CAT,2020-01-03,148.535,148.365,146.71,148.54
1988,CAT,2020-01-06,147.05,146.38,145.52,148.54
1989,CAT,2020-01-07,146.76,147.67,146.27,148.22
1990,CAT,2020-01-08,147.67,147.34,146.535,148.56
1991,CAT,2020-01-09,147.41,146.17,146.025,147.69
1992,CAT,2020-01-10,146.09,146.09,145.61,146.82
1993,CAT,2020-01-13,146.49,145.51,140.59,146.82
1994,CAT,2020-01-14,145.51,147.865,145.265,147.1
1995,CAT,2020-01-15,147.38,147.75,146.63,148.255
1996,CAT,2020-01-16,147.75,147.75,147.1,147.77
1997,CAT,2020-01-17,147.305,145.805,145.69,147.75
1998,CAT,2020-01-21,141.48,142.74,139.85,144.33
1999,CAT,2020-01-22,142.6,140.45,140.575,143.18
2000,CAT,2020-01-23,136.715,135.77,136.0,140.965
2001,CAT,2020-01-24,137.04,136.74,135.6,137.605
2002,CAT,2020-01-27,137.24,135.79,136.135,137.34
2003,CAT,2020-01-28,134.905,134.915,132.94,136.93
2004,CAT,2020-01-29,147.5,148.205,133.525,147.635
2005,CAT,2020-01-30,131.3,129.765,130.56,147.45
2006,CAT,2020-01-31,132.9,133.525,129.37,134.05
2007,CAT,2020-02-03,135.81,137.4,133.07,137.24
2008,CAT,2020-02-04,138.27,137.31,135.945,138.27
2009,CAT,2020-02-05,136.205,133.395,134.57,137.51
2010,CAT,2020-02-06,133.18,134.32,132.895,135.08
2011,CAT,2020-02-07,135.24,136.13,133.38,136.965
2012,CAT,2020-02-10,138.71,139.65,135.97,139.72
2013,CAT,2020-02-11,139.875,139.68,138.49,140.46
2014,CAT,2020-02-12,139.68,138.01,137.455,140.48
2015,CAT,2020-02-13,138.01,138.01,136.89,138.045
2016,CAT,2020-02-14,147.43,146.64,138.01,147.73
2017,CAT,2020-02-18,137.01,136.87,136.065,137.2
2018,CAT,2020-02-19,136.87,136.96,136.29,138.855
2019,CAT,2020-02-20,136.54,137.28,135.28,137.38
2020,CAT,2020-02-21,132.41,132.06,132.23,137.42
2021,CAT,2020-02-24,132.84,128.98,128.28,133.07
2022,CAT,2020-02-25,128.98,128.29,127.68,130.975
2023,CAT,2020-02-26,128.29,123.38,124.82,128.99
2024,CAT,2020-02-27,119.365,123.99,119.14,125.4
2025,CAT,2020-02-28,124.925,127.59,120.91,126.42
2026,CAT,2020-03-02,126.78,124.555,123.94,129.45
2027,CAT,2020-03-03,124.555,127.44,124.27,126.25
2028,CAT,2020-03-04,123.71,123.72,121.24,127.44
2029,CAT,2020-03-05,111.53,104.175,107.145,134.86
2030,CAT,2020-03-06,108.97,106.49,99.12,108.97
2031,CAT,2020-03-09,102.97,100.62,101.665,106.75
2032,CAT,2020-03-10,93.5,92.255,87.525,102.87
2033,CAT,2020-03-11,98.29,99.64,89.85,99.77
2034,CAT,2020-03-12,99.64,93.38,88.5,105.77
2035,CAT,2020-03-13,96.07,100.215,92.89,101.45
2036,CAT,2020-03-16,93.715,100.25,93.105,102.715
2037,CAT,2020-03-17,99.58,103.005,95.07,104.335
2038,CAT,2020-03-18,102.995,95.355,97.38,103.82
2039,CAT,2020-03-19,94.15,91.87,90.73,99.25
2040,CAT,2020-03-20,96.65,96.6,90.9,99.11
2041,CAT,2020-03-23,137.505,136.58,95.41,138.57
2042,CAT,2020-03-24,105.48,110.67,101.25,136.3
2043,CAT,2020-03-25,103.87,105.16,103.84,110.93
2044,CAT,2020-03-26,105.96,111.675,104.77,110.64
2045,CAT,2020-03-27,110.88,116.2,109.41,114.59
2046,CAT,2020-03-30,112.435,111.41,112.435,116.9
2047,CAT,2020-03-31,111.78,116.69,109.64,118.27
2048,CAT,2020-04-01,115.51,114.68,113.39,118.125
2049,CAT,2020-04-02,119.915,120.25,112.13,121.71
2050,CAT,2020-04-03,123.395,121.82,118.19,123.42
2051,CAT,2020-04-06,123.145,127.44,121.065,128.765
2052,CAT,2020-04-07,124.695,124.59,122.66,128.16
2053,CAT,2020-04-08,119.75,121.45,118.985,129.55
2054,CAT,2020-04-09,125.03,125.03,118.85,125.03
2055,CAT,2020-04-13,116.3,116.495,113.85,117.83
2056,CAT,2020-04-14,112.62,111.54,109.885,116.73
2057,CAT,2020-04-15,111.66,113.28,108.855,113.24
2058,CAT,2020-04-16,114.48,116.29,112.37,115.74
2059,CAT,2020-04-17,113.63,114.53,112.14,117.05
2060,CAT,2020-04-20,110.78,109.84,108.64,115.01
2061,CAT,2020-04-21,111.85,110.73,109.23,111.99
2062,CAT,2020-04-22,111.12,112.88,110.22,115.215
2063,CAT,2020-04-23,113.93,114.01,111.22,114.05
2064,CAT,2020-04-24,111.02,115.28,109.83,116.11
2065,CAT,2020-04-27,115.1,115.25,113.39,117.54
2066,CAT,2020-04-28,117.68,116.27,98.66,120.26
2067,CAT,2020-04-29,113.82,110.94,110.78,117.065
2068,CAT,2020-04-30,109.93,107.68,106.615,111.77
2069,CAT,2020-05-01,109.28,109.02,106.63,111.05
2070,CAT,2020-05-04,109.81,107.67,106.81,110.635
2071,CAT,2020-05-05,109.01,107.26,107.21,110.015
2072,CAT,2020-05-06,108.96,112.095,106.985,111.395
2073,CAT,2020-05-07,110.245,108.635,108.27,112.16
2074,CAT,2020-05-08,109.025,105.01,106.89,110.09
2075,CAT,2020-05-11,104.99,104.48,102.72,107.05
2076,CAT,2020-05-12,102.47,106.18,100.26,104.95
2077,CAT,2020-05-13,104.85,104.51,103.87,106.98
2078,CAT,2020-05-14,125.03,125.03,104.51,125.03
2079,CAT,2020-05-15,114.97,112.06,113.53,125.03
2080,CAT,2020-05-18,113.54,115.7,112.06,117.25
2081,CAT,2020-05-19,114.92,113.97,114.14,116.255
2082,CAT,2020-05-20,113.95,112.485,111.565,114.795
2083,CAT,2020-05-21,112.485,112.485,111.555,112.485
2084,CAT,2020-05-22,116.28,117.33,112.485,118.295
2085,CAT,2020-05-26,124.575,120.8,120.66,124.74
2086,CAT,2020-05-27,119.25,120.305,117.765,122.55
2087,CAT,2020-05-28,119.73,120.68,118.35,120.77
2088,CAT,2020-05-29,119.63,120.74,117.57,123.73
2089,CAT,2020-06-01,119.86,120.13,116.64,123.645
2090,CAT,2020-06-02,125.59,127.13,118.645,127.15
2091,CAT,2020-06-03,125.67,128.96,125.0,127.26
2092,CAT,2020-06-04,128.96,135.25,124.87,137.895
2093,CAT,2020-06-05,137.85,128.96,133.39,139.73
2094,CAT,2020-06-08,135.32,135.12,133.54,139.94
2095,CAT,2020-06-09,135.02,137.72,130.67,135.41
2096,CAT,2020-06-10,126.2,121.58,122.49,135.17
2097,CAT,2020-06-11,112.475,115.005,112.03,123.35
2098,CAT,2020-06-15,118.51,123.15,118.01,124.38
2099,CAT,2020-06-16,131.37,123.61,126.34,132.44
2100,CAT,2020-06-17,130.16,130.11,127.76,130.47
2101,CAT,2020-06-18,127.14,128.23,126.7001,128.98
2102,CAT,2020-06-19,130.0,127.59,125.73,130.0
2103,CAT,2020-06-22,126.36,127.46,124.6,126.48
2104,CAT,2020-06-23,127.39,125.79,125.825,127.57
2105,CAT,2020-06-24,124.79,126.25,121.83,124.84
2106,CAT,2020-06-25,121.61,122.06,120.8,124.83
2107,CAT,2020-06-26,124.33,124.71,121.45,124.44
2108,CAT,2020-06-29,123.72,122.39,123.28,126.04
2109,CAT,2020-06-30,124.01,125.25,124.01,127.06
2110,CAT,2020-07-01,129.38,126.5,125.88,129.4
2111,CAT,2020-07-02,128.25,126.06,127.19,130.34
2112,CAT,2020-07-06,130.13,127.72,128.17,130.5
2113,CAT,2020-07-07,127.74,129.43,126.8,128.75
2114,CAT,2020-07-08,129.33,127.2,126.47,129.33
2115,CAT,2020-07-09,127.54,128.13,125.12,128.35
2116,CAT,2020-07-10,125.97,125.73,125.82,128.23
2117,CAT,2020-07-13,129.42,128.01,128.85,132.09
2118,CAT,2020-07-14,130.32,130.57,129.23,137.31
2119,CAT,2020-07-15,140.17,136.88,137.11,140.17
2120,CAT,2020-07-16,138.3,138.36,137.6,140.99
2121,CAT,2020-07-17,137.87,137.52529543972,136.53,138.44
2122,CAT,2020-07-20,135.76,136.9,134.26,136.95
2123,CAT,2020-07-21,134.77,134.63,134.43,137.18
2124,CAT,2020-07-22,135.25,135.87,135.19,137.87
2125,CAT,2020-07-23,136.9,136.98,135.71,137.52
2126,CAT,2020-07-24,137.2,136.6,136.85,138.69
2127,CAT,2020-07-27,137.15,137.58,137.06,140.34
2128,CAT,2020-07-28,138.94,139.89,137.92,139.99
2129,CAT,2020-07-29,138.58,138.03,137.8,141.0835
2130,CAT,2020-07-30,139.08,140.53,135.97,139.1
2131,CAT,2020-07-31,132.43,136.73,130.21,135.15
2132,CAT,2020-08-03,132.3,132.88,131.1,133.0
2133,CAT,2020-08-04,131.37,131.78,130.67,132.44
2134,CAT,2020-08-05,132.78,131.52,132.61,135.94
2135,CAT,2020-08-06,134.52,134.97,133.695,135.205
2136,CAT,2020-08-07,134.0,134.39,132.5162,135.11
2137,CAT,2020-08-10,135.73,134.92,135.675,142.16
2138,CAT,2020-08-11,144.02,142.02,142.29,146.2
2139,CAT,2020-08-12,143.95,142.53,141.33,144.165
2140,CAT,2020-08-13,141.6,142.57,139.77,142.7376
2141,CAT,2020-08-14,139.45,140.67,138.77,140.89
2142,CAT,2020-08-17,140.15,139.96,138.3,140.6007
2143,CAT,2020-08-18,138.95,138.72,138.08,140.13
2144,CAT,2020-08-19,138.5,138.37,137.46,139.92
2145,CAT,2020-08-20,136.02,138.02,135.65,137.98
2146,CAT,2020-08-21,136.8,137.48,136.8,139.96
2147,CAT,2020-08-24,139.76,138.43,139.08,142.25
2148,CAT,2020-08-25,142.67,141.68,140.54,144.93
2149,CAT,2020-08-26,140.48,141.15,139.805,142.44
2150,CAT,2020-08-27,142.13,141.83,141.28,144.34
2151,CAT,2020-08-28,144.28,143.37,142.69,145.85
2152,CAT,2020-08-31,143.5,143.63,142.27,143.6
2153,CAT,2020-09-01,141.67,142.31,140.91,146.12
2154,CAT,2020-09-02,146.87,146.05,146.4,149.55
2155,CAT,2020-09-03,148.59,149.27,145.3001,151.2
2156,CAT,2020-09-04,148.7,146.76,146.04,150.78
2157,CAT,2020-09-08,147.0,148.18,145.72,150.76
2158,CAT,2020-09-09,149.8,148.52,149.21,155.475
2159,CAT,2020-09-10,152.01,152.69,148.75,153.25
2160,CAT,2020-09-11,150.48,149.86,150.24,154.4
2161,CAT,2020-09-14,154.0,153.83,152.205,154.8
2162,CAT,2020-09-15,154.2,153.51,148.3575,154.47
2163,CAT,2020-09-16,150.0,148.6,148.37,151.98
2164,CAT,2020-09-17,149.85,151.11,149.15,156.25
2165,CAT,2020-09-18,153.68,153.87,152.0619,156.21
2166,CAT,2020-09-21,148.56,152.39,143.87,149.5
2167,CAT,2020-09-22,145.01,145.33,144.501,147.5
2168,CAT,2020-09-23,147.48,147.15,143.6041,148.91
2169,CAT,2020-09-24,144.02,144.38,142.73,147.4386
2170,CAT,2020-09-25,143.89,145.14,143.01,146.7
2171,CAT,2020-09-28,148.0,145.91,147.41,150.31
2172,CAT,2020-09-29,148.37,147.68,146.21,148.97
2173,CAT,2020-09-30,148.0,147.41,147.735,150.95
2174,CAT,2020-10-01,149.92,149.15,145.65,150.31
2175,CAT,2020-10-02,144.27,146.71,143.75,151.25
2176,CAT,2020-10-05,152.17,149.94,151.6,154.455
2177,CAT,2020-10-06,154.0,153.49,151.28,155.45
2178,CAT,2020-10-07,153.28,151.53,153.2,156.06
2179,CAT,2020-10-08,155.75,154.77,154.24,156.73
2180,CAT,2020-10-09,157.87,156.66,157.395,159.39
2181,CAT,2020-10-12,159.97,158.94,159.52,163.2
2182,CAT,2020-10-13,161.72,162.61,161.116,163.18
2183,CAT,2020-10-14,162.66,162.12,162.4,164.8213
2184,CAT,2020-10-15,160.27,163.61,160.15,165.78
2185,CAT,2020-10-16,167.25,165.04,166.6224,170.51
2186,CAT,2020-10-19,168.74,168.75,166.8,170.02
2187,CAT,2020-10-20,168.2,167.53,167.85,171.26
2188,CAT,2020-10-21,169.81,168.99,166.74,170.52
2189,CAT,2020-10-22,167.98,167.4,166.89,170.07
2190,CAT,2020-10-23,169.37,169.66,160.845,170.65
2191,CAT,2020-10-26,166.64,168.59,151.7,166.64
2192,CAT,2020-10-27,160.96,163.2,151.7,161.85
2193,CAT,2020-10-28,151.7,151.7,150.625,169.58
2194,CAT,2020-10-29,150.6,151.16,149.6301,155.51
2195,CAT,2020-10-30,153.96,154.67,153.04,157.29
2196,CAT,2020-11-02,159.2,157.05,157.65,163.85
2197,CAT,2020-11-03,165.0,163.27,163.07,169.0
2198,CAT,2020-11-04,159.18,167.69,155.23,162.3799
2199,CAT,2020-11-05,157.67,155.23,157.6,164.96
2200,CAT,2020-11-06,163.94,163.09,160.76,165.54
2201,CAT,2020-11-09,174.03,161.29,170.12,176.37
2202,CAT,2020-11-10,171.9,170.82,170.77,174.99
2203,CAT,2020-11-11,172.38,172.3,167.47,172.7399
2204,CAT,2020-11-12,168.83,169.46,167.65,171.1
2205,CAT,2020-11-13,170.3,169.13,169.19,172.22
2206,CAT,2020-11-16,175.0,171.71,171.83,175.73
2207,CAT,2020-11-17,172.17,173.19,170.19,172.48
2208,CAT,2020-11-18,172.04,171.91,172.04,175.3821
2209,CAT,2020-11-19,172.5,172.74,170.71,173.31
2210,CAT,2020-11-20,172.45,172.9,171.31,173.12
2211,CAT,2020-11-23,173.76,172.23,173.24,175.505
2212,CAT,2020-11-24,176.25,174.78,175.27,178.32
2213,CAT,2020-11-25,176.46,176.9,172.7801,176.7
2214,CAT,2020-11-27,174.41,174.63,173.85,175.9199
2215,CAT,2020-11-30,173.61,175.08,172.43,174.875
2216,CAT,2020-12-01,175.39,173.59,172.94,176.57
2217,CAT,2020-12-02,173.26,173.26,172.28,174.42
2218,CAT,2020-12-03,173.87,173.87,173.2801,175.08
2219,CAT,2020-12-04,175.92,174.63,175.6236,183.81
2220,CAT,2020-12-07,180.39,182.21,176.56,181.54
2221,CAT,2020-12-08,177.66,178.71,177.4,180.7399
2222,CAT,2020-12-09,179.62,178.84,177.0,180.4799
2223,CAT,2020-12-10,179.24,180.07,177.14,179.5275
2224,CAT,2020-12-11,176.99,178.85,176.23,179.78
2225,CAT,2020-12-14,180.6,179.29,177.7801,183.33
2226,CAT,2020-12-15,179.93,178.05,178.99,182.76
2227,CAT,2020-12-16,180.85,181.74,178.36,181.36
2228,CAT,2020-12-17,180.67,179.5,178.58,180.73
2229,CAT,2020-12-18,180.07,179.17,177.47,181.3028
2230,CAT,2020-12-21,176.94,180.96,176.32,180.89
2231,CAT,2020-12-22,179.29,180.16,176.48,180.16
2232,CAT,2020-12-23,177.45,176.58,177.01,179.29
2233,CAT,2020-12-24,179.45,178.42,178.35,179.85
2234,CAT,2020-12-28,180.48,179.56,178.31,181.12
2235,CAT,2020-12-29,179.17,178.37,175.1,179.38
2236,CAT,2020-12-30,179.77,176.65,178.01,182.2293
2237,CAT,2020-12-31,180.25,180.04,178.75,182.1
2238,CAT,2021-01-04,183.0,182.02,180.25,185.98
2239,CAT,2021-01-05,181.21,182.15,181.21,185.8
2240,CAT,2021-01-06,187.15,183.64,186.15,197.28
2241,CAT,2021-01-07,196.85,193.86,192.2,197.37
2242,CAT,2021-01-08,193.85,194.23,191.32,195.39
2243,CAT,2021-01-11,191.56,194.26,190.31,195.46
2244,CAT,2021-01-12,194.68,193.86,193.31,198.0
2245,CAT,2021-01-13,198.79,197.54,195.8,200.1743
2246,CAT,2021-01-14,196.1,195.89,195.36,197.91
2247,CAT,2021-01-15,195.66,197.4,190.88,196.24
2248,CAT,2021-01-19,194.29,193.59248141883,193.44,196.109
2249,CAT,2021-01-20,192.66,194.06,190.42,193.9
2250,CAT,2021-01-21,192.35,192.34,190.0543,193.72
2251,CAT,2021-01-22,190.85,192.19,189.31,192.82
2252,CAT,2021-01-25,190.56,191.94,186.97,191.37
2253,CAT,2021-01-26,187.6,187.34,186.83,189.41
2254,CAT,2021-01-27,184.2,187.21,179.3401,185.55
2255,CAT,2021-01-28,182.26,180.63,181.3,187.61
2256,CAT,2021-01-29,183.5,184.34,180.725,188.82
2257,CAT,2021-02-01,185.96,182.84,182.02,186.8
2258,CAT,2021-02-02,186.5,184.72,185.64,192.78
2259,CAT,2021-02-03,190.91,192.5,189.0611,191.53
2260,CAT,2021-02-04,192.0,191.45,190.2,192.61
2261,CAT,2021-02-05,192.52,191.65,190.01,194.33
2262,CAT,2021-02-08,195.0,193.0,194.67,197.54
2263,CAT,2021-02-09,197.54,197.45,194.89,198.66
2264,CAT,2021-02-10,198.5,197.28,196.24,199.71
2265,CAT,2021-02-11,197.59,197.72,194.39,198.42
2266,CAT,2021-02-12,197.98,198.35,196.76,198.7559
2267,CAT,2021-02-16,199.75,197.99,199.24,205.18
2268,CAT,2021-02-17,202.39,202.38,199.79,202.9
2269,CAT,2021-02-18,201.55,202.3,198.56,202.92
2270,CAT,2021-02-19,203.25,199.92,202.33,211.46
2271,CAT,2021-02-22,209.63,209.91,208.865,218.865
2272,CAT,2021-02-23,219.53,218.06,213.28,220.735
2273,CAT,2021-02-24,220.41,220.18,219.88,226.67
2274,CAT,2021-02-25,223.62,222.47,215.92,224.4
2275,CAT,2021-02-26,220.75,221.82,215.82,223.995
2276,CAT,2021-03-01,219.31,215.88,215.065,222.62
2277,CAT,2021-03-02,215.14,219.76,215.065,220.01
2278,CAT,2021-03-03,213.66,215.82,208.48,217.55
2279,CAT,2021-03-04,216.12,214.91,208.48,219.25
2280,CAT,2021-03-05,215.14,212.77,210.67,220.75
2281,CAT,2021-03-08,221.14,220.16,216.24,224.25
2282,CAT,2021-03-09,221.385,221.58,216.24,222.33
2283,CAT,2021-03-10,220.92,216.8,217.19,223.57
2284,CAT,2021-03-11,227.205,228.6,219.845,229.005
2285,CAT,2021-03-12,217.39,221.695,217.28,231.76
2286,CAT,2021-03-15,228.87,229.0,221.28,231.8
2287,CAT,2021-03-16,227.72,230.74,218.96,231.21
2288,CAT,2021-03-17,228.13,226.46,220.535,234.3
2289,CAT,2021-03-18,234.0,233.63,224.28,237.78
2290,CAT,2021-03-19,228.75,230.68,223.855,229.9
2291,CAT,2021-03-22,234.11,225.29,223.57,237.57
2292,CAT,2021-03-23,225.4,226.02,216.67,225.88
2293,CAT,2021-03-24,220.51,218.25,219.47,228.08
2294,CAT,2021-03-25,219.23,221.23,216.0358,228.49
2295,CAT,2021-03-26,226.35,224.25,220.07,231.79
2296,CAT,2021-03-29,233.45,229.5,227.94,234.66
2297,CAT,2021-03-30,234.45,233.62,216.5,237.015
2298,CAT,2021-03-31,230.76,228.63,228.26,233.46
2299,CAT,2021-04-01,234.83,231.87,227.61,234.25
2300,CAT,2021-04-05,232.71,232.74,230.23,235.6
2301,CAT,2021-04-06,228.63,233.71,228.135,236.63
2302,CAT,2021-04-07,234.83,230.64,227.19,235.6
2303,CAT,2021-04-08,231.63,230.41,227.19,234.82
2304,CAT,2021-04-09,231.61,230.48,227.59,232.42
2305,CAT,2021-04-12,230.58,230.75,228.965,231.3
2306,CAT,2021-04-13,230.34,230.93,228.08,232.91
2307,CAT,2021-04-14,232.37,229.35,229.55,234.21
2308,CAT,2021-04-15,231.77,232.58,230.75,234.185
2309,CAT,2021-04-16,229.55,232.52,229.55,235.82
2310,CAT,2021-04-19,230.41,233.36,225.65,234.21
2311,CAT,2021-04-20,235.41,232.39,225.65,235.47
2312,CAT,2021-04-21,226.91,227.63,226.13,232.58
2313,CAT,2021-04-22,232.94,232.46,228.81,233.02
2314,CAT,2021-04-23,230.17,228.89,227.98,231.595
2315,CAT,2021-04-26,233.005,230.11,230.0,233.565
2316,CAT,2021-04-27,228.97,230.56,228.15,233.58
2317,CAT,2021-04-28,230.91,230.34,224.04,233.62
2318,CAT,2021-04-29,230.17,232.3,223.22,238.79
2319,CAT,2021-04-30,228.27,227.47,224.99,228.79
2320,CAT,2021-05-03,238.93,228.11,227.25,239.29
2321,CAT,2021-05-04,225.17,228.17,225.13,239.115
2322,CAT,2021-05-05,238.6,233.41,225.61,240.7
2323,CAT,2021-05-06,228.11,237.88,225.57,240.905
2324,CAT,2021-05-07,242.63,237.07,233.22,242.63
2325,CAT,2021-05-10,239.29,240.99,238.89,245.74
2326,CAT,2021-05-11,239.145,242.61,236.39,242.88
2327,CAT,2021-05-12,242.82,239.3,233.59,243.28
2328,CAT,2021-05-13,239.29,237.32,234.86,242.74
2329,CAT,2021-05-14,244.48,240.07,238.49,245.45
2330,CAT,2021-05-17,236.18,242.23,235.68,245.45
2331,CAT,2021-05-18,234.64,244.79,233.8,245.5
2332,CAT,2021-05-19,238.69,239.47,231.95,238.735
2333,CAT,2021-05-20,244.04,236.87,232.67,245.07
2334,CAT,2021-05-21,237.985,234.99,235.1,242.15
2335,CAT,2021-05-24,237.81,237.24,232.735,239.7
2336,CAT,2021-05-25,239.43,239.05,236.74,241.88
2337,CAT,2021-05-26,237.27,237.17,236.645,239.44
2338,CAT,2021-05-27,239.61,237.71,238.93,243.33
2339,CAT,2021-05-28,244.455,241.28,238.86,244.72
2340,CAT,2021-06-01,242.96,241.08,238.93,244.85
2341,CAT,2021-06-02,242.5,242.76,239.53,246.38
2342,CAT,2021-06-03,244.37,243.46,240.93,246.38
2343,CAT,2021-06-04,239.55,243.84,239.315,246.62
2344,CAT,2021-06-07,239.48,244.02,238.63,244.19
2345,CAT,2021-06-08,235.67,239.76,234.46,241.24
2346,CAT,2021-06-09,223.97,240.16,220.21,245.96
2347,CAT,2021-06-10,239.48,234.65,220.04,241.24
2348,CAT,2021-06-11,220.45,225.73,215.62,240.955
2349,CAT,2021-06-14,236.4,220.7,215.62,236.48
2350,CAT,2021-06-15,219.02,219.01,216.27,220.73
2351,CAT,2021-06-16,208.8,219.46,208.64,219.45
2352,CAT,2021-06-17,219.38,217.16,205.96,219.51
2353,CAT,2021-06-18,213.06,209.45,205.56,218.05
2354,CAT,2021-06-21,217.44,208.86,207.9,218.06
2355,CAT,2021-06-22,214.29,213.21,211.18,214.79
2356,CAT,2021-06-23,218.675,213.13,212.59,220.11
2357,CAT,2021-06-24,212.45,213.79,211.26,221.88
2358,CAT,2021-06-25,215.41,219.34,211.99,222.14
2359,CAT,2021-06-28,216.66,216.31,213.57,221.88
2360,CAT,2021-06-29,217.84,216.27,214.61,218.7
2361,CAT,2021-06-30,214.35,215.1,214.09,217.945
3727,GS,2018-06-11,234.24,232.635,232.54,235.23
3728,GS,2018-06-12,233.575,233.89,231.97,235.35
3729,GS,2018-06-13,235.72,233.61,232.59,238.085
3730,GS,2018-06-14,231.015,231.94,229.91,234.02
3731,GS,2018-06-15,229.97,231.385,229.19,232.935
3732,GS,2018-06-18,228.31,228.195,226.19,231.67
3733,GS,2018-06-19,229.53,227.74,226.99,229.82
3734,GS,2018-06-20,226.83,227.01,224.68,228.325
3735,GS,2018-06-21,227.01,225.88,226.595,230.41
3736,GS,2018-06-22,220.84,221.02,220.42,227.87
3737,GS,2018-06-25,222.0,221.7,221.02,225.88
3738,GS,2018-06-26,221.38,220.27,220.595,225.39
3739,GS,2018-06-27,220.49,223.48,219.96,224.62
3740,GS,2018-06-28,224.465,220.68,222.03,224.95
3741,GS,2018-06-29,220.68,223.23,219.14,222.86
3742,GS,2018-07-02,224.55,220.38,220.0,224.55
3743,GS,2018-07-03,220.38,220.38,220.38,220.38
3744,GS,2018-07-05,220.33,221.79,219.97,223.11
3745,GS,2018-07-06,223.295,227.99,221.69,228.15
3746,GS,2018-07-09,227.995,226.85,225.94,228.64
3747,GS,2018-07-10,226.85,225.66,225.33,227.16
3748,GS,2018-07-11,227.48,227.22,225.55,227.77
3749,GS,2018-07-12,228.45,226.41,224.06,228.45
3750,GS,2018-07-13,227.1,231.44,226.08,230.84
3751,GS,2018-07-16,231.965,231.02,226.97,232.83
3752,GS,2018-07-17,232.31,231.24,229.89,233.7
3753,GS,2018-07-18,231.23,229.63,228.98,231.99
3754,GS,2018-07-19,229.27,231.69,228.8,232.0
3755,GS,2018-07-20,231.95,233.76,231.245,234.805
3756,GS,2018-07-23,234.695,235.88,233.65,237.45
3757,GS,2018-07-24,235.88,236.65,233.975,236.475
3758,GS,2018-07-25,236.87,237.11,235.41,238.25
3759,GS,2018-07-26,237.89,237.64,236.05,238.78
3760,GS,2018-07-27,237.64,238.95,236.91,239.72
3761,GS,2018-07-30,239.28,237.43,236.7,239.3
3762,GS,2018-07-31,238.725,236.02,236.03,239.3
3763,GS,2018-08-01,233.88,233.94,233.08,236.94
3764,GS,2018-08-02,233.94,233.495,233.33,235.51
3765,GS,2018-08-03,234.91,235.93,233.495,236.985
3766,GS,2018-08-06,237.155,237.795,235.535,239.45
3767,GS,2018-08-07,238.04,236.37,237.2,239.1
3768,GS,2018-08-08,236.37,233.745,234.12,237.56
3769,GS,2018-08-09,231.18,229.64,228.16,234.105
3770,GS,2018-08-10,229.64,226.86,226.67,230.14
3771,GS,2018-08-13,227.7,229.56,226.58,230.33
3772,GS,2018-08-14,229.07,229.25,228.6,231.52
3773,GS,2018-08-15,229.25,233.0,229.0,233.07
3774,GS,2018-08-16,233.0,233.38,231.74,233.71
3775,GS,2018-08-17,233.38,235.78,233.05,235.95
3776,GS,2018-08-20,235.86,238.58,235.61,239.53
3777,GS,2018-08-21,238.58,239.34,237.98,239.48
3778,GS,2018-08-22,238.6,236.34,235.875,239.52
3779,GS,2018-08-23,236.34,235.11,234.93,237.38
3780,GS,2018-08-24,237.29,242.6,234.735,243.62
3781,GS,2018-08-27,243.125,242.42,241.61,245.065
3782,GS,2018-08-28,241.785,241.4,240.42,243.055
3783,GS,2018-08-29,240.645,239.4,238.72,241.97
3784,GS,2018-08-30,238.575,237.81,237.28,239.63
3785,GS,2018-08-31,237.81,237.81,237.73,238.5
3786,GS,2018-09-04,237.66,237.56,237.135,239.26
3787,GS,2018-09-05,237.25,234.64,233.91,238.52
3788,GS,2018-09-06,235.11,233.91,232.68,235.6
3789,GS,2018-09-07,233.91,231.91,231.885,235.185
3790,GS,2018-09-10,231.91,230.21,228.73,232.155
3791,GS,2018-09-11,230.6,228.15,227.355,231.88
3792,GS,2018-09-12,229.5,228.33,227.615,229.75
3793,GS,2018-09-13,229.14,229.23,228.15,230.49
3794,GS,2018-09-14,229.23,227.89,227.315,229.93
3795,GS,2018-09-17,228.53,228.89,226.61,229.34
3796,GS,2018-09-18,228.89,235.575,228.735,236.28
3797,GS,2018-09-19,236.755,237.4,235.38,238.49
3798,GS,2018-09-20,238.245,235.42,234.9,238.245
3799,GS,2018-09-21,234.695,232.9,232.3,235.825
3800,GS,2018-09-24,232.9,232.47,232.295,234.075
3801,GS,2018-09-25,232.715,228.78,229.65,232.9
3802,GS,2018-09-26,228.78,227.75,227.7,229.83
3803,GS,2018-09-27,225.84,224.24,224.21,227.905
3804,GS,2018-09-28,226.0,225.33,223.83,227.46
3805,GS,2018-10-01,225.0,225.005,224.1,226.335
3806,GS,2018-10-02,228.79,227.58,224.86,235.13
3807,GS,2018-10-03,227.58,225.71,224.24,228.34
3808,GS,2018-10-04,225.71,225.5,222.78,225.76
3809,GS,2018-10-05,224.88,222.93,222.69,226.74
3810,GS,2018-10-08,222.93,215.0,220.42,224.345
3811,GS,2018-10-09,213.35,212.97,211.465,220.69
3812,GS,2018-10-10,216.95,213.87,211.25,217.65
3813,GS,2018-10-11,213.87,215.22,211.57,216.33
3814,GS,2018-10-12,215.22,221.7,214.75,219.56
3815,GS,2018-10-15,220.48,228.265,217.1,228.05
3816,GS,2018-10-16,227.36,224.94,224.88,228.86
3817,GS,2018-10-17,224.94,226.96,223.97,228.055
